CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
62955,,,1090,1170,,,1090,1170,,,CMN 189E
@,,,,,,,,,,,CMN 192
@,,,,,,,,,,,CMN 194H
@,,,,,,,,,,,CMN 197T
@,,,,,,,,,,,CMN 199
36663,,,,,1450,960,,,,,CMN 201
62949,790,1020,,,,,,,,,CMN 233
62950,,,,,,,790,960,,,CMN 253
63988,,,,,1030,1140,,,,,CMN 275Y
63988,,,,,,,,,,,CMN 275Y
@,,,,,,,,,,,CMN 298
@,,,,,,,,,,,CMN 299
@,,,,,,,,,600,710,CMN 396
37033,,,910,990,,,910,990,,,CRD 001
37032,,,,,,,1030,1080,,,CRD 001
37032,,,910,990,,,910,990,,,CRD 001
37031,,,,,1150,1200,,,,,CRD 001
37031,,,910,990,,,910,990,,,CRD 001
37033,,,,,,,1090,1140,,,CRD 001
37030,,,910,990,,,910,990,,,CRD 001
37029,,,,,1030,1080,,,,,CRD 001
37029,,,910,990,,,910,990,,,CRD 001
37034,,,,,,,1150,1200,,,CRD 001
37034,,,910,990,,,910,990,,,CRD 001
37030,,,,,1090,1140,,,,,CRD 001
37039,,,1450,810,,,1450,810,,,CRD 002
37038,,,,,,,1030,1080,,,CRD 002
37038,,,1450,810,,,1450,810,,,CRD 002
37037,,,1150,1200,,,,,,,CRD 002
37037,,,1450,810,,,1450,810,,,CRD 002
37036,,,1090,1140,,,,,,,CRD 002
37036,,,1450,810,,,1450,810,,,CRD 002
37035,,,970,1020,,,,,,,CRD 002
37035,,,1450,810,,,1450,810,,,CRD 002
37039,,,,,,,1090,1140,,,CRD 002
37040,,,,,,,1150,1200,,,CRD 002
37040,,,1450,810,,,1450,810,,,CRD 002
37043,,,820,900,,,820,900,,,CRD 020
37043,,,,,910,1080,,,,,CRD 020
37041,,,,,540,710,,,,,CRD 020
37041,,,820,900,,,820,900,,,CRD 020
37042,,,,,1450,900,,,,,CRD 020
37042,,,820,900,,,820,900,,,CRD 020
@,,,,,,,,,,,CRD 092
@,,,,,,,,,,,CRD 098
@,,,,,,,,,,,CRD 099
37080,1060,1080,,,1060,1080,,,,,CRD 118
37080,970,1050,,,970,1050,,,,,CRD 118
62795,850,960,,,850,960,,,,,CRD 147
62812,,,600,710,,,600,710,,,CRD 151
62812,,,,,,,,,1440,780,CRD 151
37083,,,600,710,,,600,710,,,CRD 151
37083,,,1470,810,,,,,,,CRD 151
62810,,,600,710,,,600,710,,,CRD 151
62810,,,,,,,1470,810,,,CRD 151
37084,1450,840,,,1450,840,,,,,CRD 154
63631,600,710,,,600,710,,,,,CRD 162
63631,,,,,910,960,,,,,CRD 162
63630,600,710,,,600,710,,,,,CRD 162
63630,910,960,,,,,,,,,CRD 162
@,,,,,,,,,,,CRD 192
@,,,,,,,,,,,CRD 197T
@,,,,,,,,,,,CRD 199
37137,,,970,1200,,,,,,,CRD 240
37138,,,1030,1260,,,,,,,CRD 241
37139,,,,,1450,780,,,,,CRD 290
@,,,,,,,,,,,CRD 292
@,,,,,,,,,,,CRD 298
@,,,,,,,,,,,CRD 299
36743,600,710,,,600,710,,,,,COM 001
36742,,,1450,840,,,1450,840,,,COM 001
63818,,,600,710,,,600,710,,,COM 002
36745,1450,840,,,1450,840,,,,,COM 002
36746,,,600,710,,,600,710,,,COM 002
36748,,,1450,840,,,1450,840,,,COM 003
36747,600,710,,,600,710,,,,,COM 003
36751,970,1080,,,970,1080,,,,,COM 004
36752,,,850,960,,,850,960,,,COM 004
36753,,,600,710,,,600,710,,,COM 004
36750,850,960,,,850,960,,,,,COM 004
36759,,,630,710,,,630,710,,,COM 005
36758,,,630,710,,,630,710,,,COM 005
36758,,,,,,,,,600,650,COM 005
36757,,,,,,,1090,1140,,,COM 005
36757,,,630,710,,,630,710,,,COM 005
36756,,,,,,,1030,1080,,,COM 005
36756,,,630,710,,,630,710,,,COM 005
36755,,,,,1030,1080,,,,,COM 005
36755,,,630,710,,,630,710,,,COM 005
36754,,,,,970,1020,,,,,COM 005
36759,,,,,,,,,660,710,COM 005
36754,,,630,710,,,630,710,,,COM 005
62901,,,970,1050,,,970,1050,,,COM 006
62900,,,,,1090,1140,,,,,COM 006
62900,,,970,1050,,,970,1050,,,COM 006
62899,,,,,1030,1080,,,,,COM 006
62899,,,970,1050,,,970,1050,,,COM 006
62901,,,,,,,1090,1140,,,COM 006
62904,,,970,1050,,,970,1050,,,COM 006
62904,,,,,,,,,660,710,COM 006
62903,,,970,1050,,,970,1050,,,COM 006
62903,,,,,,,,,600,650,COM 006
62902,,,,,,,1150,1200,,,COM 006
62902,,,970,1050,,,970,1050,,,COM 006
@,,,,,,,,,,,COM 098
@,,,,,,,,,,,COM 099
62905,,,1000,1080,,,1000,1080,,,COM 100
62905,1030,1200,,,,,,,,,COM 100
36777,,,540,620,,,540,620,,,COM 141
62906,,,1450,810,,,1450,810,,,COM 151
62907,,,630,710,,,630,710,,,COM 158
@,,,,,,,,,,,COM 194H
@,,,,,,,,,,,COM 198
@,,,,,,,,,,,COM 199
36813,,,,,,,850,1020,,,COM 210
36814,,,,,,,,,790,960,COM 210
36844,,,,,,,,,,,COM 250A
36845,,,,,,,,,,,COM 250A
@,,,,,,,,,,,COM 250A
36843,,,,,,,,,,,COM 250A
36842,,,,,,,,,,,COM 250A
@,,,,,,,,,,,COM 250B
36873,,,,,,,,,,,COM 250B
36876,,,,,,,,,,,COM 250B
36875,,,,,,,,,,,COM 250B
36874,,,,,,,,,,,COM 250B
36904,,,,,,,,,,,COM 250C
36904,,,,,,,,,,,COM 250C
36905,,,,,,,,,,,COM 250C
36905,,,,,,,,,,,COM 250C
36906,,,,,,,,,,,COM 250C
36906,,,,,,,,,,,COM 250C
36907,,,,,,,,,,,COM 250C
36907,,,,,,,,,,,COM 250C
@,,,,,,,,,,,COM 250C
@,,,,,,,,,,,COM 250C
@,,,,,,,,,,,COM 250D
62908,,,850,1020,,,,,,,COM 255
64138,,,,,,,,,,,COM 297
64138,,,,,,,,,,,COM 297
64137,,,,,,,,,,,COM 297
64137,,,,,,,,,,,COM 297
64136,,,,,,,,,,,COM 297
64139,,,,,,,,,,,COM 297
64139,,,,,,,,,,,COM 297
63483,,,,,,,,,,,COM 297
63483,,,,,,,,,,,COM 297
64136,,,,,,,,,,,COM 297
@,,,,,,,,,,,COM 298
@,,,,,,,,,,,COM 299
@,,,,,,,,,,,COM 299
@,,,,,,,,,,,COM 299
@,,,,,,,,,,,COM 299
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
@,,,,,,,,,,,COM 299D
37018,,,,,,,,,,,COM 390
37018,,,,,,,,,,,COM 390
37019,,,,,,,,,,,COM 390
37019,,,,,,,,,,,COM 390
37020,,,,,,,,,,,COM 392
37021,,,,,,,,,,,COM 392
@,,,,,,,,,,,COM 396
@,,,,,,,,,,,CNS 092
@,,,,,,,,,,,CNS 192
@,,,,,,,,,,,CNS 198
@,,,,,,,,,,,CNS 199
@,,,,,,,,,,,CNS 299
37207,,,540,620,,,540,620,,,CRI 101
63462,790,960,,,,,,,,,CRI 200C
37223,,,,,1450,960,,,,,CST 200A
@,,,,,,,,,,,CST 270A
@,,,,,,,,,,,CST 270A
@,,,,,,,,,,,CST 270B
@,,,,,,,,,,,CST 270B
@,,,,,,,,,,,CST 270C
@,,,,,,,,,,,CST 270C
37244,,,,,,,970,1080,,,CST 290
@,,,,,,,,,,,CST 298
@,,,,,,,,,,,CST 299
@,,,,,,,,,,,CST 299D
@,,,,,,,,,,,CST 396
@,,,,,,,,,,,CST 396
@,,,,,,,,,,,CST 396
@,,,,,,,,,,,CST 396
@,,,,,,,,,,,CST 396
37350,,,540,620,,,540,620,,,DES 001
37350,,,1030,1080,,,,,,,DES 001
37364,,,,,,,,,600,650,DES 001
37364,,,540,620,,,540,620,,,DES 001
37363,,,,,,,,,660,710,DES 001
37363,,,540,620,,,540,620,,,DES 001
37362,,,,,,,,,600,650,DES 001
37362,,,540,620,,,540,620,,,DES 001
37361,,,,,540,590,,,,,DES 001
37351,,,540,620,,,540,620,,,DES 001
37351,,,,,,,1030,1080,,,DES 001
37352,,,540,620,,,540,620,,,DES 001
37352,,,970,1020,,,,,,,DES 001
37353,,,540,620,,,540,620,,,DES 001
37353,,,,,,,970,1020,,,DES 001
37354,,,540,620,,,540,620,,,DES 001
37354,,,,,970,1020,,,,,DES 001
37356,,,540,620,,,540,620,,,DES 001
37356,,,,,1030,1080,,,,,DES 001
37358,,,540,620,,,540,620,,,DES 001
37358,1450,780,,,,,,,,,DES 001
37359,,,540,620,,,540,620,,,DES 001
37359,,,,,1450,780,,,,,DES 001
37360,540,590,,,,,,,,,DES 001
37360,,,540,620,,,540,620,,,DES 001
37361,,,540,620,,,540,620,,,DES 001
37368,,,1030,1140,,,1030,1140,,,DES 014
37368,,,970,1020,,,970,1020,,,DES 014
37367,,,850,960,,,850,960,,,DES 014
37367,,,790,840,,,790,840,,,DES 014
37370,,,1000,1050,,,1000,1050,,,DES 015
37369,,,850,960,,,850,960,,,DES 015
37369,,,790,840,,,790,840,,,DES 015
37370,,,1060,1170,,,1060,1170,,,DES 015
37371,820,870,,,820,870,,,,,DES 016
37371,880,990,,,880,990,,,,,DES 016
37372,,,820,870,,,820,870,,,DES 016
37372,,,880,990,,,880,990,,,DES 016
37373,790,840,,,790,840,,,,,DES 016
37373,850,960,,,850,960,,,,,DES 016
37375,,,970,1020,,,970,1020,,,DES 021
37375,,,1030,1140,,,1030,1140,,,DES 021
37377,,,,,,,,,600,650,DES 040A
37376,970,1050,,,970,1050,,,,,DES 040A
37378,,,,,,,,,660,710,DES 040A
37377,970,1050,,,970,1050,,,,,DES 040A
37376,,,,,,,,,540,590,DES 040A
37378,970,1050,,,970,1050,,,,,DES 040A
37379,970,1050,,,970,1050,,,,,DES 040A
37379,,,970,1020,,,,,,,DES 040A
37380,970,1050,,,970,1050,,,,,DES 040A
37380,,,1030,1080,,,,,,,DES 040A
37382,600,710,,,600,710,,,,,DES 077
37382,540,590,,,540,590,,,,,DES 077
@,,,,,,,,,,,DES 099
37399,1000,1170,,,1000,1170,,,,,DES 111
63094,790,960,,,790,960,,,,,DES 112
37400,540,590,,,540,590,,,,,DES 113
37400,600,710,,,600,710,,,,,DES 113
37401,,,540,590,,,540,590,,,DES 115
37401,,,600,710,,,600,710,,,DES 115
37403,1030,1140,,,1030,1140,,,,,DES 115
37403,970,1020,,,970,1020,,,,,DES 115
37402,600,710,,,600,710,,,,,DES 115
37402,540,590,,,540,590,,,,,DES 115
62837,820,870,,,820,870,,,,,DES 116
37404,,,850,960,,,850,960,,,DES 116
37404,,,790,840,,,790,840,,,DES 116
62837,880,990,,,880,990,,,,,DES 116
37406,,,1000,1050,,,1000,1050,,,DES 117
37405,600,710,,,600,710,,,,,DES 117
37405,540,590,,,540,590,,,,,DES 117
37406,,,1060,1170,,,1060,1170,,,DES 117
37408,790,840,,,790,840,,,,,DES 134A
37408,850,960,,,850,960,,,,,DES 134A
37409,,,850,960,,,850,960,,,DES 135A
37409,,,790,840,,,790,840,,,DES 135A
37410,880,960,,,880,960,,,,,DES 136A
37410,790,870,,,790,870,,,,,DES 136A
63860,,,540,620,,,540,620,,,DES 138
63859,,,,,1030,1080,,,,,DES 138
63859,,,540,620,,,540,620,,,DES 138
63858,,,,,970,1020,,,,,DES 138
63858,,,540,620,,,540,620,,,DES 138
63860,,,,,1090,1140,,,,,DES 138
37412,970,1020,,,,,,,,,DES 145
37413,1030,1080,,,,,,,,,DES 145
37414,850,930,,,850,930,,,,,DES 145
37414,,,,,970,1020,,,,,DES 145
37415,850,930,,,850,930,,,,,DES 145
37415,,,,,1030,1080,,,,,DES 145
37412,850,930,,,850,930,,,,,DES 145
37413,850,930,,,850,930,,,,,DES 145
37416,,,540,590,,,540,590,,,DES 150A
37416,,,600,710,,,600,710,,,DES 150A
37418,,,820,870,,,820,870,,,DES 150B
37418,,,880,990,,,880,990,,,DES 150B
37419,600,710,,,600,710,,,,,DES 151
37419,540,590,,,540,590,,,,,DES 151
37420,540,710,,,540,710,,,,,DES 156
37421,,,850,960,,,850,960,,,DES 160
37421,,,790,840,,,790,840,,,DES 160
37422,790,960,,,790,960,,,,,DES 165
37423,,,540,710,,,540,710,,,DES 166
63872,790,840,,,790,840,,,,,DES 170
63872,850,960,,,850,960,,,,,DES 170
37424,,,970,1020,,,970,1020,,,DES 171
37424,,,1030,1140,,,1030,1140,,,DES 171
37425,970,1020,,,970,1020,,,,,DES 177
37425,1030,1140,,,1030,1140,,,,,DES 177
37427,,,790,840,,,790,840,,,DES 180A
37427,,,850,960,,,850,960,,,DES 180A
@,790,960,,,790,960,,,,,DES 191B
@,,,,,,,,,,,DES 192
@,,,,,,,,,,,DES 197T
@,,,,,,,,,,,DES 198
@,,,,,,,,,,,DES 199
37622,,,,,,,,,790,960,DES 221
37622,,,,,,,,,,,DES 221
37629,540,710,,,540,710,,,,,DES 225
37753,480,590,,,480,590,,,,,DRA 010
37754,480,590,,,480,590,,,,,DRA 010
37755,,,480,590,,,480,590,,,DRA 010
37756,,,480,590,,,480,590,,,DRA 010
37757,,,480,590,,,480,590,,,DRA 010
37758,,,600,680,,,600,680,,,DRA 014
37758,,,690,710,,,690,710,,,DRA 014
37759,,,,,,,,,,,DRA 021A
37759,850,1020,,,850,1020,,,,,DRA 021A
63635,,,600,650,,,600,650,,,DRA 021A
63635,,,1380,1490,,,1380,1490,,,DRA 021A
37762,,,850,960,,,850,960,,,DRA 028
@,,,,,,,,,,,DRA 030
37785,600,710,,,600,710,,,,,DRA 040A
37786,1450,840,,,1450,840,,,,,DRA 040B
63823,,,970,1080,,,970,1080,,,DRA 042A
37787,,,1450,840,,,1450,840,,,DRA 042A
37788,,,850,960,,,850,960,,,DRA 042B
63299,,,600,710,,,600,710,,,DRA 056A
63633,540,650,,,540,650,,,,,DRA 056B
@,,,,,,,,,,,DRA 092
@,,,,,,,,,,,DRA 098
@,,,,,,,,,,,DRA 099
37833,540,710,,,540,710,,,,,DRA 120
37835,850,1020,,,850,1020,,,,,DRA 121C
63321,,,540,650,,,540,650,,,DRA 124A
37837,850,960,,,850,960,,,,,DRA 124D
37840,600,710,,,600,710,,,,,DRA 135
63738,850,1020,,,850,1020,,,,,DRA 140B
37841,,,790,900,,,790,900,,,DRA 141
@,,,910,1020,,,910,1020,,,DRA 143
37842,1450,840,,,1450,840,,,,,DRA 144A
37843,,,850,960,,,850,960,,,DRA 155
63468,1450,840,,,1450,840,,,,,DRA 158
37844,,,1450,840,,,1450,840,,,DRA 160A
@,,,,,,,,,,,DRA 180
@,,,,,,,,,,,DRA 192
@,,,,,,,,,,,DRA 194HA
@,,,,,,,,,,,DRA 197T
@,,,,,,,,,,,DRA 198
@,,,,,,,,,,,DRA 199
63302,,,790,960,,,790,960,,,DRA 252
@,,,,,,,,,,,DRA 280
@,,,,,,,,,,,DRA 298
@,,,,,,,,,,,DRA 299
@,,,,,,,,,,,DRA 299D
@,,,,,,,,,,,DRA 396
@,,,,,,,,,,,EAS 190
@,,,,,,,,,,,EAS 192
@,,,,,,,,,,,EAS 194H
@,,,,,,,,,,,EAS 196B
@,,,,,,,,,,,EAS 196B
@,,,,,,,,,,,EAS 198
39507,,,,,,,850,900,,,ECL 200AN
39506,,,,,,,660,710,,,ECL 200AN
39508,,,,,,,910,960,,,ECL 200AN
39508,850,960,,,850,960,,,,,ECL 200AN
39506,850,960,,,850,960,,,,,ECL 200AN
39507,850,960,,,850,960,,,,,ECL 200AN
39513,1410,780,,,1410,780,,,,,ECL 245
@,,,,,,,,,,,ECL 290
39588,,,,,,,970,1050,,,ECL 296
@,,,,,,,,,,,ECL 297T
@,,,,,850,960,,,,,ECL 298
@,,,,,,,,,,,ECL 298
@,,,,,,,,,,,ECL 299
39650,,,,,1030,1080,,,,,ECN 001A
39651,,,540,620,,,540,620,,,ECN 001A
39651,,,,,1090,1140,,,,,ECN 001A
39652,,,540,620,,,540,620,,,ECN 001A
39652,,,,,1150,1200,,,,,ECN 001A
39653,,,540,620,,,540,620,,,ECN 001A
39653,,,,,970,1020,,,,,ECN 001A
39654,,,540,620,,,540,620,,,ECN 001A
39654,,,,,,,1090,1140,,,ECN 001A
39655,,,540,620,,,540,620,,,ECN 001A
39655,,,,,,,1150,1200,,,ECN 001A
39656,,,540,620,,,540,620,,,ECN 001A
39656,,,,,970,1020,,,,,ECN 001A
39657,,,540,620,,,540,620,,,ECN 001A
39657,,,,,,,1030,1080,,,ECN 001A
39658,,,630,710,,,630,710,,,ECN 001A
39658,,,970,1020,,,,,,,ECN 001A
39659,,,630,710,,,630,710,,,ECN 001A
39659,,,1030,1080,,,,,,,ECN 001A
39660,,,630,710,,,630,710,,,ECN 001A
39660,,,1090,1140,,,,,,,ECN 001A
39661,,,630,710,,,630,710,,,ECN 001A
39661,,,1150,1200,,,,,,,ECN 001A
39662,,,630,710,,,630,710,,,ECN 001A
39662,,,,,970,1020,,,,,ECN 001A
39663,,,630,710,,,630,710,,,ECN 001A
39663,,,,,1030,1080,,,,,ECN 001A
39664,,,630,710,,,630,710,,,ECN 001A
39664,,,,,1090,1140,,,,,ECN 001A
39665,,,630,710,,,630,710,,,ECN 001A
39665,,,,,1150,1200,,,,,ECN 001A
39666,,,630,710,,,630,710,,,ECN 001A
39666,,,,,,,970,1020,,,ECN 001A
39667,,,630,710,,,630,710,,,ECN 001A
39667,,,,,,,1030,1080,,,ECN 001A
39668,,,630,710,,,630,710,,,ECN 001A
39668,,,,,,,1090,1140,,,ECN 001A
39669,,,630,710,,,630,710,,,ECN 001A
39669,,,,,,,1150,1200,,,ECN 001A
39646,,,540,620,,,540,620,,,ECN 001A
39646,,,1030,1080,,,,,,,ECN 001A
39647,,,540,620,,,540,620,,,ECN 001A
39647,,,1090,1140,,,,,,,ECN 001A
39648,,,540,620,,,540,620,,,ECN 001A
39648,,,1150,1200,,,,,,,ECN 001A
39649,,,540,620,,,540,620,,,ECN 001A
39649,,,970,1020,,,,,,,ECN 001A
39650,,,540,620,,,540,620,,,ECN 001A
39670,,,970,1020,,,,,,,ECN 001B
39670,1090,1170,,,1090,1170,,,,,ECN 001B
39689,,,1210,1260,,,,,,,ECN 001B
39689,,,820,900,,,820,900,,,ECN 001B
39671,,,1030,1080,,,,,,,ECN 001B
39671,1090,1170,,,1090,1170,,,,,ECN 001B
39672,1090,1170,,,1090,1170,,,,,ECN 001B
39672,,,1090,1140,,,,,,,ECN 001B
39673,1090,1170,,,1090,1170,,,,,ECN 001B
39673,,,1150,1200,,,,,,,ECN 001B
39674,,,,,,,970,1020,,,ECN 001B
39674,1090,1170,,,1090,1170,,,,,ECN 001B
39675,,,,,,,1030,1080,,,ECN 001B
39675,1090,1170,,,1090,1170,,,,,ECN 001B
39676,1090,1170,,,1090,1170,,,,,ECN 001B
39676,,,,,,,1090,1140,,,ECN 001B
39677,1090,1170,,,1090,1170,,,,,ECN 001B
39677,,,,,,,1150,1200,,,ECN 001B
39678,,,820,900,,,820,900,,,ECN 001B
39678,,,,,,,970,1020,,,ECN 001B
39679,,,820,900,,,820,900,,,ECN 001B
39679,,,,,,,1030,1080,,,ECN 001B
39680,,,820,900,,,820,900,,,ECN 001B
39680,,,,,,,1090,1140,,,ECN 001B
39681,,,820,900,,,820,900,,,ECN 001B
39681,,,,,,,1150,1200,,,ECN 001B
39682,,,820,900,,,820,900,,,ECN 001B
39682,,,,,1030,1080,,,,,ECN 001B
39683,,,820,900,,,820,900,,,ECN 001B
39683,,,,,1090,1140,,,,,ECN 001B
39684,,,820,900,,,820,900,,,ECN 001B
39684,,,,,1150,1200,,,,,ECN 001B
39685,,,820,900,,,820,900,,,ECN 001B
39685,,,,,1210,1260,,,,,ECN 001B
39686,,,820,900,,,820,900,,,ECN 001B
39686,,,1030,1080,,,,,,,ECN 001B
39687,,,820,900,,,820,900,,,ECN 001B
39687,,,1090,1140,,,,,,,ECN 001B
39688,,,820,900,,,820,900,,,ECN 001B
39688,,,1150,1200,,,,,,,ECN 001B
@,,,,,,,,,,,ECN 092
@,,,,,,,,,,,ECN 098
@,,,,,,,,,,,ECN 099
64028,,,,,,,1210,1260,,,ECN 100A
63430,,,540,620,,,540,620,,,ECN 100A
63430,,,1090,1140,,,,,,,ECN 100A
63431,,,540,620,,,540,620,,,ECN 100A
63431,,,1150,1200,,,,,,,ECN 100A
64028,,,1450,810,,,1450,810,,,ECN 100A
39817,1450,780,,,1450,780,,,1450,780,ECN 100A
39817,1090,1140,,,,,,,,,ECN 100A
39818,1450,780,,,1450,780,,,1450,780,ECN 100A
39818,1150,1200,,,,,,,,,ECN 100A
39823,,,1450,810,,,1450,810,,,ECN 100A
39823,,,1090,1140,,,,,,,ECN 100A
39824,,,1450,810,,,1450,810,,,ECN 100A
39824,,,1150,1200,,,,,,,ECN 100A
39825,,,1450,810,,,1450,810,,,ECN 100A
39825,,,,,,,1090,1140,,,ECN 100A
39826,,,1450,810,,,1450,810,,,ECN 100A
39826,,,,,,,1150,1200,,,ECN 100A
39827,,,820,900,,,820,900,,,ECN 100B
39830,,,,,1150,1200,,,,,ECN 100B
39830,,,1090,1170,,,1090,1170,,,ECN 100B
39829,,,,,1090,1140,,,,,ECN 100B
39829,,,1090,1170,,,1090,1170,,,ECN 100B
39827,,,1090,1140,,,,,,,ECN 100B
62923,,,820,900,,,820,900,,,ECN 100B
62922,,,,,,,1090,1140,,,ECN 100B
62922,,,820,900,,,820,900,,,ECN 100B
39828,,,1150,1200,,,,,,,ECN 100B
39828,,,820,900,,,820,900,,,ECN 100B
62923,,,,,,,1150,1200,,,ECN 100B
39838,,,1150,1200,,,,,,,ECN 101
39839,,,630,710,,,630,710,,,ECN 101
39840,,,630,710,,,630,710,,,ECN 101
39840,,,,,,,1150,1200,,,ECN 101
64093,,,630,710,,,630,710,,,ECN 101
64093,,,1210,1260,,,,,,,ECN 101
39841,,,450,530,,,450,530,,,ECN 101
39841,,,1150,1200,,,,,,,ECN 101
39842,,,450,530,,,450,530,,,ECN 101
39842,,,1210,1260,,,,,,,ECN 101
39843,,,450,530,,,450,530,,,ECN 101
39843,,,,,,,1090,1140,,,ECN 101
39844,,,450,530,,,450,530,,,ECN 101
39838,,,630,710,,,630,710,,,ECN 101
39837,,,1090,1140,,,,,,,ECN 101
39837,,,630,710,,,630,710,,,ECN 101
39836,,,,,1150,1200,,,,,ECN 101
39836,790,840,,,790,840,,,790,840,ECN 101
39844,,,,,,,1150,1200,,,ECN 101
39835,790,840,,,790,840,,,790,840,ECN 101
39834,1150,1200,,,,,,,,,ECN 101
39834,790,840,,,790,840,,,790,840,ECN 101
39833,1090,1140,,,,,,,,,ECN 101
39833,790,840,,,790,840,,,790,840,ECN 101
39839,,,,,,,1090,1140,,,ECN 101
39835,,,,,1210,1260,,,,,ECN 101
39845,,,630,710,,,630,710,,,ECN 102
39845,,,850,900,,,,,,,ECN 102
39846,,,630,710,,,630,710,,,ECN 102
39846,,,910,960,,,,,,,ECN 102
39847,,,630,710,,,630,710,,,ECN 102
39847,,,970,1020,,,,,,,ECN 102
39848,,,630,710,,,630,710,,,ECN 102
39848,,,1030,1080,,,,,,,ECN 102
63438,,,1450,810,,,1450,810,,,ECN 102
63438,,,,,970,1020,,,,,ECN 102
63439,,,1450,810,,,1450,810,,,ECN 102
63439,,,,,1030,1080,,,,,ECN 102
39851,,,820,900,,,820,900,,,ECN 103
39851,,,,,,,1090,1140,,,ECN 103
39852,,,820,900,,,820,900,,,ECN 103
39852,,,,,,,1150,1200,,,ECN 103
63501,,,910,990,,,910,990,,,ECN 107
63425,1090,1140,,,,,,,,,ECN 110A
63426,480,530,,,480,530,,,480,530,ECN 110A
63426,,,,,1030,1080,,,,,ECN 110A
63427,,,,,1090,1140,,,,,ECN 110A
63427,480,530,,,480,530,,,480,530,ECN 110A
63424,480,530,,,480,530,,,480,530,ECN 110A
63424,1030,1080,,,,,,,,,ECN 110A
63425,480,530,,,480,530,,,480,530,ECN 110A
63432,,,630,710,,,630,710,,,ECN 111A
63432,,,1030,1080,,,,,,,ECN 111A
63433,,,630,710,,,630,710,,,ECN 111A
63434,,,630,710,,,630,710,,,ECN 111A
63434,,,,,1030,1080,,,,,ECN 111A
63435,,,630,710,,,630,710,,,ECN 111A
63435,,,,,1090,1140,,,,,ECN 111A
63436,,,630,710,,,630,710,,,ECN 111A
63433,,,1090,1140,,,,,,,ECN 111A
63437,,,630,710,,,630,710,,,ECN 111A
63437,,,,,,,1090,1140,,,ECN 111A
63436,,,,,,,1030,1080,,,ECN 111A
39864,,,820,900,,,820,900,,,ECN 115A
39863,,,1090,1140,,,,,,,ECN 115A
39863,,,820,900,,,820,900,,,ECN 115A
39862,,,1150,1200,,,,,,,ECN 115A
39862,,,820,900,,,820,900,,,ECN 115A
39861,,,1090,1140,,,,,,,ECN 115A
39861,,,820,900,,,820,900,,,ECN 115A
39868,,,,,1150,1200,,,,,ECN 115A
39865,,,820,900,,,820,900,,,ECN 115A
39865,,,,,1090,1140,,,,,ECN 115A
39866,,,820,900,,,820,900,,,ECN 115A
39866,,,,,1150,1200,,,,,ECN 115A
39867,,,820,900,,,820,900,,,ECN 115A
39864,,,1150,1200,,,,,,,ECN 115A
39868,,,820,900,,,820,900,,,ECN 115A
39867,,,,,1090,1140,,,,,ECN 115A
63443,,,,,,,910,990,,,ECN 115BY
63443,,,,,,,,,480,560,ECN 115BY
63442,,,,,,,820,900,,,ECN 115BY
63442,,,,,,,,,480,560,ECN 115BY
63441,,,1450,810,,,,,,,ECN 115BY
63441,,,,,,,,,480,560,ECN 115BY
63440,,,,,,,,,480,560,ECN 115BY
63440,,,820,900,,,,,,,ECN 115BY
63824,850,900,,,850,900,,,850,900,ECN 117
63824,1090,1140,,,,,,,,,ECN 117
63829,850,900,,,850,900,,,850,900,ECN 117
63829,1150,1200,,,,,,,,,ECN 117
63830,850,900,,,850,900,,,850,900,ECN 117
63830,,,,,1090,1140,,,,,ECN 117
63831,850,900,,,850,900,,,850,900,ECN 117
63831,,,,,1150,1200,,,,,ECN 117
39869,,,540,620,,,540,620,,,ECN 121A
39869,,,1150,1200,,,,,,,ECN 121A
39870,,,540,620,,,540,620,,,ECN 121A
39870,,,1090,1140,,,,,,,ECN 121A
64029,,,,,,,1210,1260,,,ECN 121A
39871,,,,,,,1090,1140,,,ECN 121A
39872,,,540,620,,,540,620,,,ECN 121A
39872,,,,,,,1150,1200,,,ECN 121A
64029,,,540,620,,,540,620,,,ECN 121A
39871,,,540,620,,,540,620,,,ECN 121A
39875,,,1000,1080,,,1000,1080,,,ECN 130
39876,,,1210,1260,,,,,,,ECN 130
39876,,,1000,1080,,,1000,1080,,,ECN 130
39875,,,1150,1200,,,,,,,ECN 130
39879,540,590,,,540,590,,,540,590,ECN 131
39879,1090,1140,,,,,,,,,ECN 131
39880,540,590,,,540,590,,,540,590,ECN 131
39880,1150,1200,,,,,,,,,ECN 131
39881,540,590,,,540,590,,,540,590,ECN 131
39881,,,,,1090,1140,,,,,ECN 131
39882,540,590,,,540,590,,,540,590,ECN 131
39882,,,,,1150,1200,,,,,ECN 131
39885,,,540,620,,,540,620,,,ECN 132
39886,,,540,620,,,540,620,,,ECN 132
39884,,,540,620,,,540,620,,,ECN 132
39883,,,,,600,650,,,,,ECN 132
39883,,,540,620,,,540,620,,,ECN 132
39885,,,,,850,900,,,,,ECN 132
39884,,,,,660,710,,,,,ECN 132
39886,,,,,910,960,,,,,ECN 132
63445,,,540,620,,,540,620,,,ECN 151A
