CRN,M Start Time,M End Time,T Start Time,T End Time,W Start Time,W End Time,R Start Time,R End Time,F Start Time,F End Time,Course Code
21004,480,530,,,480,530,,,480,530,ECN 001B
21004,,,1210,1260,,,,,,,ECN 001B
21005,480,530,,,480,530,,,480,530,ECN 001B
21005,,,,,,,1030,1080,,,ECN 001B
21006,480,530,,,480,530,,,480,530,ECN 001B
21006,,,,,,,1090,1140,,,ECN 001B
21007,480,530,,,480,530,,,,,ECN 001B
21007,,,,,,,1150,1200,,,ECN 001B
21008,480,530,,,480,530,,,480,530,ECN 001B
21008,,,,,,,1210,1260,,,ECN 001B
21013,,,1030,1080,,,,,,,ECN 001B
21013,1090,1170,,,1090,1170,,,,,ECN 001B
21014,,,1090,1140,,,,,,,ECN 001B
21014,1090,1170,,,1090,1170,,,,,ECN 001B
21015,,,1150,1200,,,,,,,ECN 001B
21015,1090,1170,,,1090,1170,,,,,ECN 001B
21016,1090,1170,,,1090,1170,,,,,ECN 001B
21016,,,1210,1260,,,,,,,ECN 001B
21017,,,,,,,1030,1080,,,ECN 001B
21017,1090,1170,,,1090,1170,,,,,ECN 001B
21018,1090,1170,,,1090,1170,,,,,ECN 001B
21018,,,,,,,1090,1140,,,ECN 001B
21019,1090,1170,,,1090,1170,,,,,ECN 001B
21019,,,,,,,1210,1260,,,ECN 001B
21020,1090,1170,,,1090,1170,,,,,ECN 001B
21020,,,,,,,1270,1320,,,ECN 001B
21021,,,,,970,1020,,,,,ECN 001B
21021,1090,1170,,,1090,1170,,,,,ECN 001B
21022,,,,,1030,1080,,,,,ECN 001B
21022,1090,1170,,,1090,1170,,,,,ECN 001B
21023,1090,1170,,,1090,1170,,,,,ECN 001B
21023,,,,,1210,1260,,,,,ECN 001B
21024,1090,1170,,,1090,1170,,,,,ECN 001B
21024,,,,,1270,1320,,,,,ECN 001B
@,,,,,,,,,,,ECN 092
@,,,,,,,,,,,ECN 098
@,,,,,,,,,,,ECN 099
21145,,,1030,1080,,,,,,,ECN 100A
21145,,,540,620,,,540,620,,,ECN 100A
21146,,,540,620,,,540,620,,,ECN 100A
21146,,,1090,1140,,,,,,,ECN 100A
21147,,,,,,,1030,1080,,,ECN 100A
21147,,,540,620,,,540,620,,,ECN 100A
21148,,,,,,,1090,1140,,,ECN 100A
21148,,,540,620,,,540,620,,,ECN 100A
21151,,,1090,1170,,,1090,1170,,,ECN 100A
21151,,,970,1020,,,,,,,ECN 100A
21152,,,1090,1170,,,1090,1170,,,ECN 100A
21152,,,1030,1080,,,,,,,ECN 100A
21153,,,1090,1170,,,1090,1170,,,ECN 100A
21153,,,,,1030,1080,,,,,ECN 100A
21154,,,,,1090,1140,,,,,ECN 100A
21154,,,1090,1170,,,1090,1170,,,ECN 100A
21155,,,820,900,,,820,900,,,ECN 100B
21155,,,1090,1140,,,,,,,ECN 100B
21156,,,820,900,,,820,900,,,ECN 100B
21156,,,1150,1200,,,,,,,ECN 100B
21159,,,,,,,1030,1080,,,ECN 100B
21159,,,540,620,,,540,620,,,ECN 100B
21160,,,540,620,,,540,620,,,ECN 100B
21160,,,,,,,1090,1140,,,ECN 100B
21161,,,,,,,1210,1260,,,ECN 100B
21161,,,540,620,,,540,620,,,ECN 100B
21162,,,,,,,1260,1320,,,ECN 100B
21162,,,540,620,,,540,620,,,ECN 100B
21164,,,,,1090,1140,,,,,ECN 101
21164,,,1090,1170,,,1090,1170,,,ECN 101
21165,,,,,1150,1200,,,,,ECN 101
21165,,,1090,1170,,,1090,1170,,,ECN 101
21166,,,,,1210,1260,,,,,ECN 101
21166,,,1090,1170,,,1090,1170,,,ECN 101
21167,,,1090,1170,,,1090,1170,,,ECN 101
21167,,,,,1270,1320,,,,,ECN 101
21168,,,1090,1140,,,,,,,ECN 101
21168,540,590,,,540,590,,,540,590,ECN 101
21169,540,590,,,540,590,,,540,590,ECN 101
21169,,,1150,1200,,,,,,,ECN 101
21170,540,590,,,540,590,,,540,590,ECN 101
21170,,,,,1090,1140,,,,,ECN 101
21171,,,,,1150,1200,,,,,ECN 101
21171,540,590,,,540,590,,,540,590,ECN 101
21172,,,,,,,1090,1140,,,ECN 101
21172,540,590,,,540,590,,,540,590,ECN 101
21173,,,,,,,1150,1200,,,ECN 101
21173,540,590,,,540,590,,,540,590,ECN 101
44750,,,1090,1170,,,1090,1170,,,ECN 101
44750,,,,,,,970,1020,,,ECN 101
44751,,,1090,1170,,,1090,1170,,,ECN 101
44751,,,,,,,1030,1080,,,ECN 101
44752,,,1090,1170,,,1090,1170,,,ECN 101
44752,,,,,,,1210,1260,,,ECN 101
44754,,,,,,,1270,1320,,,ECN 101
44754,,,1090,1170,,,1090,1170,,,ECN 101
21180,,,540,620,,,540,620,,,ECN 102
21180,,,,,910,960,,,,,ECN 102
21181,,,540,620,,,540,620,,,ECN 102
21181,,,,,970,1020,,,,,ECN 102
21182,,,540,620,,,540,620,,,ECN 102
21182,,,,,1030,1080,,,,,ECN 102
21183,,,,,1090,1140,,,,,ECN 102
21183,,,540,620,,,540,620,,,ECN 102
21184,,,,,540,590,,,,,ECN 102
21184,,,820,900,,,820,900,,,ECN 102
21185,,,,,600,650,,,,,ECN 102
21185,,,820,900,,,820,900,,,ECN 102
44755,660,710,,,660,710,,,660,710,ECN 106
44755,,,1030,1080,,,,,,,ECN 106
44756,660,710,,,660,710,,,660,710,ECN 106
44756,,,1090,1140,,,,,,,ECN 106
44757,660,710,,,660,710,,,660,710,ECN 106
44757,,,1150,1200,,,,,,,ECN 106
44758,660,710,,,660,710,,,660,710,ECN 106
44758,,,1210,1260,,,,,,,ECN 106
21188,660,710,,,660,710,,,660,710,ECN 110B
21188,,,1030,1080,,,,,,,ECN 110B
21189,660,710,,,660,710,,,660,710,ECN 110B
21189,,,1090,1140,,,,,,,ECN 110B
21190,660,710,,,660,710,,,660,710,ECN 110B
21190,,,1150,1200,,,,,,,ECN 110B
21191,660,710,,,660,710,,,660,710,ECN 110B
21191,,,1210,1260,,,,,,,ECN 110B
21192,,,630,710,,,630,710,,,ECN 111B
21192,,,,,,,1030,1080,,,ECN 111B
21193,,,630,710,,,630,710,,,ECN 111B
21193,,,,,,,1090,1140,,,ECN 111B
21194,,,630,710,,,630,710,,,ECN 111B
21194,,,,,,,1150,1200,,,ECN 111B
21195,,,630,710,,,630,710,,,ECN 111B
21195,,,,,,,1210,1260,,,ECN 111B
21196,,,820,900,,,820,900,,,ECN 115A
21196,,,1030,1080,,,,,,,ECN 115A
21197,,,1090,1140,,,,,,,ECN 115A
21197,,,820,900,,,820,900,,,ECN 115A
21198,,,1090,1140,,,,,,,ECN 115A
21198,,,820,900,,,820,900,,,ECN 115A
21199,,,820,900,,,820,900,,,ECN 115A
21199,,,1150,1200,,,,,,,ECN 115A
21200,,,,,1030,1080,,,,,ECN 115A
21200,,,820,900,,,820,900,,,ECN 115A
21201,,,,,1090,1140,,,,,ECN 115A
21201,,,820,900,,,820,900,,,ECN 115A
21202,,,,,1090,1140,,,,,ECN 115A
21202,,,820,900,,,820,900,,,ECN 115A
21203,,,,,1150,1200,,,,,ECN 115A
21203,,,820,900,,,820,900,,,ECN 115A
21206,,,630,710,,,630,710,,,ECN 121B
21206,,,1030,1080,,,,,,,ECN 121B
21207,,,630,710,,,630,710,,,ECN 121B
21207,,,1090,1140,,,,,,,ECN 121B
21208,,,1150,1200,,,,,,,ECN 121B
21208,,,630,710,,,630,710,,,ECN 121B
21209,,,1210,1260,,,,,,,ECN 121B
21209,,,630,710,,,630,710,,,ECN 121B
44759,,,,,,,1150,1200,,,ECN 121B
44759,,,630,710,,,630,710,,,ECN 121B
44760,,,,,,,1210,1260,,,ECN 121B
44760,,,630,710,,,630,710,,,ECN 121B
44761,,,,,,,1090,1140,,,ECN 122
44761,540,590,,,540,590,,,540,590,ECN 122
44762,,,,,,,1150,1200,,,ECN 122
44762,540,590,,,540,590,,,540,590,ECN 122
44763,,,,,,,1210,1260,,,ECN 122
44763,540,590,,,540,590,,,540,590,ECN 122
44764,540,590,,,540,590,,,540,590,ECN 122
44764,,,,,,,1270,1320,,,ECN 122
44765,,,1090,1140,,,,,,,ECN 130
44765,,,820,900,,,820,900,,,ECN 130
44766,,,820,900,,,820,900,,,ECN 130
44766,,,1150,1200,,,,,,,ECN 130
21216,1030,1080,,,,,,,,,ECN 134
21216,480,530,,,480,530,,,480,530,ECN 134
21217,480,530,,,480,530,,,480,530,ECN 134
21217,1090,1140,,,,,,,,,ECN 134
21218,480,530,,,480,530,,,480,530,ECN 134
21218,,,,,1030,1080,,,,,ECN 134
21219,480,530,,,480,530,,,480,530,ECN 134
21219,,,,,1090,1140,,,,,ECN 134
21220,480,530,,,480,530,,,480,530,ECN 134
21220,,,1090,1140,,,,,,,ECN 134
21221,480,530,,,480,530,,,480,530,ECN 134
21221,,,1150,1200,,,,,,,ECN 134
21222,540,590,,,540,590,,,540,590,ECN 135
21222,1030,1080,,,,,,,,,ECN 135
21223,540,590,,,540,590,,,540,590,ECN 135
21223,1090,1140,,,,,,,,,ECN 135
21224,540,590,,,540,590,,,540,590,ECN 135
21224,,,,,,,1150,1200,,,ECN 135
21225,540,590,,,540,590,,,540,590,ECN 135
21225,,,,,,,1210,1260,,,ECN 135
21226,790,840,,,790,840,,,790,840,ECN 140
21226,,,1030,1080,,,,,,,ECN 140
21227,,,1090,1140,,,,,,,ECN 140
21227,790,840,,,790,840,,,790,840,ECN 140
45171,600,650,,,600,650,,,600,650,ECN 141
45171,,,,,,,1090,1140,,,ECN 141
45172,,,,,,,1150,1200,,,ECN 141
45172,600,650,,,600,650,,,600,650,ECN 141
44767,,,1090,1140,,,,,,,ECN 151B
44767,,,540,620,,,540,620,,,ECN 151B
44768,,,540,620,,,540,620,,,ECN 151B
44768,,,1150,1200,,,,,,,ECN 151B
44769,,,1210,1260,,,,,,,ECN 160A
44769,,,1090,1170,,,1090,1170,,,ECN 160A
44770,,,1270,1320,,,,,,,ECN 160A
44770,,,1090,1170,,,1090,1170,,,ECN 160A
44771,,,,,,,1210,1260,,,ECN 160A
44771,,,1090,1170,,,1090,1170,,,ECN 160A
44772,,,,,,,1270,1320,,,ECN 160A
44772,,,1090,1170,,,1090,1170,,,ECN 160A
21236,,,,,,,1090,1140,,,ECN 160B
21236,600,650,,,600,650,,,600,650,ECN 160B
21237,,,,,,,1150,1200,,,ECN 160B
21237,600,650,,,600,650,,,600,650,ECN 160B
21238,,,1090,1140,,,,,,,ECN 160B
21238,600,650,,,600,650,,,600,650,ECN 160B
21239,,,1150,1200,,,,,,,ECN 160B
21239,600,650,,,600,650,,,600,650,ECN 160B
21241,,,1090,1140,,,,,,,ECN 162
21241,,,630,710,,,630,710,,,ECN 162
21242,,,1150,1200,,,,,,,ECN 162
21242,,,630,710,,,630,710,,,ECN 162
21243,,,630,710,,,630,710,,,ECN 162
21243,,,,,1090,1140,,,,,ECN 162
21244,,,630,710,,,630,710,,,ECN 162
21244,,,,,1150,1200,,,,,ECN 162
44773,,,1090,1140,,,,,,,ECN 171
44773,,,730,810,,,730,810,,,ECN 171
44774,,,1150,1200,,,,,,,ECN 171
44774,,,730,810,,,730,810,,,ECN 171
21247,,,,,1030,1080,,,,,ECN 190
21247,,,730,810,,,730,810,,,ECN 190
21248,,,730,810,,,730,810,,,ECN 190
21248,,,,,1090,1140,,,,,ECN 190
@,,,,,,,,,,,ECN 192
21254,,,,,,,,,,,ECN 194HB
21254,,,,,,,,,,,ECN 194HB
@,,,,,,,,,,,ECN 197T
@,,,,,,,,,,,ECN 198
@,,,,,,,,,,,ECN 199
21380,,,450,530,,,450,530,,,ECN 200B
21380,,,,,,,,,,,ECN 200B
21381,,,730,810,,,730,810,,,ECN 200E
21381,,,,,,,,,,,ECN 200E
21383,,,820,900,,,820,900,,,ECN 210C
21385,,,940,960,,,940,960,,,ECN 215B
21385,,,850,930,,,850,930,,,ECN 215B
44869,,,,,,,,,,,ECN 221C
44869,,,540,620,,,540,620,,,ECN 221C
44871,,,730,810,,,730,810,,,ECN 230C
44872,,,820,900,,,820,900,,,ECN 235C
21388,,,,,,,,,,,ECN 235D
21388,,,850,960,,,850,960,,,ECN 235D
21389,,,730,810,,,730,810,,,ECN 240A
21389,,,,,,,,,660,710,ECN 240A
21390,,,,,,,,,600,650,ECN 240C
21390,730,810,,,730,810,,,,,ECN 240C
44868,600,680,,,600,680,,,,,ECN 250A
44868,690,710,,,690,710,,,,,ECN 250A
44939,,,,,,,,,730,960,ECN 260CN
44873,,,630,710,,,630,710,,,ECN 260D
@,,,,,,,,,,,ECN 298
@,,,,,,,,,,,ECN 299
@,,,,,,,,,,,ECN 299D
@,,,,,,,,,,,EDU 065B
@,,,,,,,,,,,EDU 065B
21962,,,,,1380,720,,,1380,720,EDU 065C
21963,,,,,910,1020,,,,,EDU 081
21963,,,,,,,,,,,EDU 081
21964,,,910,1020,,,,,,,EDU 081
21964,,,,,,,,,,,EDU 081
@,,,,,,,,,,,EDU 092
21979,,,,,,,1000,1080,,,EDU 100
21979,,,540,620,,,540,620,,,EDU 100
21980,,,1350,720,,,1350,720,,,EDU 100
21981,970,1080,,,970,1080,,,,,EDU 110
21982,,,790,900,,,790,900,,,EDU 110
21983,1090,1200,,,1090,1200,,,,,EDU 110
21984,970,1080,,,,,,,,,EDU 115
44777,730,840,,,730,840,,,,,EDU 119
21985,,,,,,,790,840,,,EDU 120
21985,,,630,710,,,630,710,,,EDU 120
21986,,,630,710,,,630,710,,,EDU 120
21986,,,,,,,850,900,,,EDU 120
21987,,,630,710,,,630,710,,,EDU 120
21987,,,,,,,910,960,,,EDU 120
21990,,,850,960,,,850,960,,,EDU 150
21992,,,,,970,1140,,,,,EDU 152
21992,,,,,,,,,,,EDU 152
21992,,,,,,,,,,,EDU 152
21997,,,,,,,970,1080,,,EDU 181
21997,,,,,,,,,,,EDU 181
21998,,,,,,,,,,,EDU 183
21998,,,,,480,590,,,,,EDU 183
21999,480,530,,,,,,,480,530,EDU 185
21999,540,590,,,,,,,540,590,EDU 185
@,,,,,,,,,,,EDU 192
@,,,,,,,,,,,EDU 197T
@,,,,,,,,,,,EDU 198
@,,,,,,,,,,,EDU 198
@,,,,,,,,,,,EDU 199
44308,,,,,,,790,960,,,EDU 201
22027,790,900,,,,,,,,,EDU 204A
22027,,,,,790,900,,,,,EDU 204A
44792,,,1320,770,,,,,,,EDU 205A
@,,,,,,,,,,,EDU 206D
@,,,,,,,,,,,EDU 206D
@,,,,,,,,,,,EDU 206D
22040,,,,,540,710,,,,,EDU 230
44796,,,,,,,540,710,,,EDU 237
44798,,,,,910,1080,,,,,EDU 238
22042,,,,,,,,,,,EDU 247
22042,,,,,,,970,1140,,,EDU 247
44799,,,790,960,,,,,,,EDU 260
@,,,,,,,,,,,EDU 287D
@,,,,,,,,,,,EDU 292
@,,,,,,,,,,,EDU 298
@,,,,,,,,,,,EDU 299
@,,,,,,,,,,,EDU 299D
@,,,,,,,,,,,EDU 304B
@,,,,,,,,,,,EDU 304C
@,,,,,,,,,,,EDU 306A
@,,,,,,,,,,,EDU 306B
@,,,,,,,,,,,EDU 398
@,,,,,,,,,,,EDU 399
19483,,,790,840,,,,,,,EAP 090X
19490,,,790,840,,,,,,,EAP 190X
@,,,,,,,,,,,EAP 192
22927,540,590,,,540,590,,,,,ENG 003
22927,,,600,710,,,,,,,ENG 003
22927,,,,,,,,,,,ENG 003
22928,540,590,,,540,590,,,,,ENG 003
22928,,,730,840,,,,,,,ENG 003
22928,,,,,,,,,,,ENG 003
22929,540,590,,,540,590,,,,,ENG 003
22929,,,850,960,,,,,,,ENG 003
22929,,,,,,,,,,,ENG 003
22930,540,590,,,540,590,,,,,ENG 003
22930,,,,,1380,770,,,,,ENG 003
22930,,,,,,,,,,,ENG 003
22931,540,590,,,540,590,,,,,ENG 003
22931,,,,,850,960,,,,,ENG 003
22931,,,,,,,,,,,ENG 003
22932,540,590,,,540,590,,,,,ENG 003
22932,,,,,,,600,710,,,ENG 003
22932,,,,,,,,,,,ENG 003
22933,,,,,,,,,,,ENG 003
22933,,,,,,,730,840,,,ENG 003
22933,540,590,,,540,590,,,,,ENG 003
22934,,,,,,,,,,,ENG 003
22934,,,,,,,850,960,,,ENG 003
22934,540,590,,,540,590,,,,,ENG 003
22935,540,590,,,540,590,,,,,ENG 003
22935,,,,,,,,,,,ENG 003
22935,,,,,,,,,1380,770,ENG 003
44383,,,,,,,,,,,ENG 003
44383,,,,,,,,,850,960,ENG 003
44383,540,590,,,540,590,,,,,ENG 003
22936,,,480,530,,,480,530,,,ENG 004
22936,,,850,1020,,,,,,,ENG 004
22937,,,480,530,,,480,530,,,ENG 004
22937,,,,,540,710,,,,,ENG 004
22938,,,480,530,,,480,530,,,ENG 004
22938,,,,,850,1020,,,,,ENG 004
22939,,,,,,,850,1020,,,ENG 004
22939,,,480,530,,,480,530,,,ENG 004
22940,,,540,620,,,540,620,,,ENG 006
22940,,,660,710,,,,,,,ENG 006
22941,,,540,620,,,540,620,,,ENG 006
22941,,,,,,,660,710,,,ENG 006
22942,,,790,840,,,,,,,ENG 006
22942,,,540,620,,,540,620,,,ENG 006
22943,,,,,1030,1080,,,,,ENG 006
22943,,,540,620,,,540,620,,,ENG 006
22944,,,,,790,840,,,,,ENG 006
22944,,,540,620,,,540,620,,,ENG 006
22945,,,730,780,,,,,,,ENG 006
22945,,,540,620,,,540,620,,,ENG 006
22946,,,,,,,730,780,,,ENG 006
22946,,,540,620,,,540,620,,,ENG 006
22947,,,1030,1080,,,,,,,ENG 006
22947,,,540,620,,,540,620,,,ENG 006
22948,,,540,620,,,540,620,,,ENG 006
22948,,,,,,,1030,1080,,,ENG 006
22949,,,540,620,,,540,620,,,ENG 006
22949,,,,,1090,1140,,,,,ENG 006
22950,,,540,620,,,540,620,,,ENG 006
22950,,,,,730,780,,,,,ENG 006
22951,910,960,,,910,960,,,910,960,ENG 008
22952,,,850,930,,,850,930,,,ENG 010
22952,,,940,960,,,940,960,,,ENG 010
45416,,,,,,,1000,1050,,,ENG 011B
22954,,,850,930,,,850,930,,,ENG 017
22954,,,940,960,,,940,960,,,ENG 017
22956,,,,,540,590,,,,,ENG 035
22956,,,540,620,,,540,620,,,ENG 035
22957,,,540,620,,,540,620,,,ENG 035
22957,,,,,480,530,,,,,ENG 035
22958,,,540,620,,,540,620,,,ENG 035
22958,,,,,1150,1200,,,,,ENG 035
22959,,,540,620,,,540,620,,,ENG 035
22959,,,,,970,1020,,,,,ENG 035
22960,,,540,620,,,540,620,,,ENG 035
22960,,,,,1030,1080,,,,,ENG 035
22961,,,,,1090,1140,,,,,ENG 035
22961,,,540,620,,,540,620,,,ENG 035
22963,,,1090,1260,,,,,,,ENG 045
22963,660,710,,,660,710,,,660,710,ENG 045
22964,660,710,,,660,710,,,660,710,ENG 045
22964,,,,,1030,1200,,,,,ENG 045
22965,660,710,,,660,710,,,660,710,ENG 045
22965,,,,,,,1090,1260,,,ENG 045
22966,660,710,,,660,710,,,660,710,ENG 045
22966,,,,,,,,,1030,1200,ENG 045
44318,,,630,710,,,630,710,,,ENG 080
@,,,,,,,,,,,ENG 098
22974,,,850,900,,,850,900,,,ENG 100
22974,,,540,710,,,,,,,ENG 100
22975,,,850,900,,,850,900,,,ENG 100
22975,,,,,,,1090,1260,,,ENG 100
22976,,,,,,,540,710,,,ENG 100
22976,,,850,900,,,850,900,,,ENG 100
22977,,,850,900,,,850,900,,,ENG 100
22977,,,,,,,,,850,1020,ENG 100
22978,,,850,900,,,850,900,,,ENG 100
22978,,,,,1090,1260,,,,,ENG 100
22979,,,,,540,710,,,,,ENG 100
22979,,,850,900,,,850,900,,,ENG 100
22980,,,970,1080,,,970,1080,,,ENG 102
22980,,,,,730,780,,,,,ENG 102
22981,,,970,1080,,,970,1080,,,ENG 102
22981,,,,,,,,,730,780,ENG 102
22982,,,970,1080,,,970,1080,,,ENG 102
22982,,,,,,,,,600,650,ENG 102
22983,,,,,,,,,660,710,ENG 102
22983,,,970,1080,,,970,1080,,,ENG 102
22984,,,970,1080,,,970,1080,,,ENG 102
22984,,,790,840,,,,,,,ENG 102
22986,,,1090,1200,,,1090,1200,,,ENG 103
22986,,,,,,,790,840,,,ENG 103
22987,,,1090,1200,,,1090,1200,,,ENG 103
22987,,,,,,,730,780,,,ENG 103
22988,,,1090,1200,,,1090,1200,,,ENG 103
22988,,,,,,,910,960,,,ENG 103
22989,,,1090,1200,,,1090,1200,,,ENG 103
22989,,,,,,,970,1020,,,ENG 103
22990,,,850,900,,,,,,,ENG 103
22990,,,1090,1200,,,1090,1200,,,ENG 103
22991,,,910,960,,,,,,,ENG 103
22991,,,1090,1200,,,1090,1200,,,ENG 103
22992,970,1080,,,970,1080,,,,,ENG 104
22993,850,1020,,,,,,,,,ENG 104L
22994,,,910,1080,,,,,,,ENG 104L
22995,,,,,,,730,900,,,ENG 104L
22996,,,,,,,,,540,710,ENG 104L
22997,,,,,,,,,790,960,ENG 104L
22998,850,960,,,850,960,,,,,ENG 105
22998,,,,,970,1020,,,,,ENG 105
22999,,,790,840,,,,,,,ENG 105
22999,850,960,,,850,960,,,,,ENG 105
23000,,,,,1030,1080,,,,,ENG 105
23000,850,960,,,850,960,,,,,ENG 105
23001,850,960,,,850,960,,,,,ENG 105
23001,,,730,780,,,,,,,ENG 105
23002,,,,,,,480,530,,,ENG 105
23002,850,960,,,850,960,,,,,ENG 105
23003,,,,,,,540,590,,,ENG 105
23003,850,960,,,850,960,,,,,ENG 105
23004,,,540,620,,,540,620,,,ENG 106
23004,910,960,,,,,,,,,ENG 106
45393,,,540,620,,,540,620,,,ENG 106
45393,,,,,,,,,540,590,ENG 106
45394,,,,,,,,,600,650,ENG 106
45394,,,540,620,,,540,620,,,ENG 106
45395,,,540,620,,,540,620,,,ENG 106
45395,,,,,,,,,910,960,ENG 106
45396,,,540,620,,,540,620,,,ENG 106
45396,,,,,,,,,970,1020,ENG 106
23006,,,820,900,,,820,900,,,ENG 190
@,,,,,,,,,,,ENG 198
19470,600,680,,,600,680,,,,,EAE 129
19470,690,710,,,690,710,,,,,EAE 129
19471,910,960,,,910,960,,,,,EAE 130A
19471,1000,1080,,,1000,1080,,,,,EAE 130A
19471,970,990,,,970,990,,,,,EAE 130A
19472,,,730,840,,,730,840,,,EAE 135
19473,,,850,930,,,850,930,,,EAE 138
19473,,,940,960,,,940,960,,,EAE 138
45184,820,840,,,820,840,,,,,EAE 141
45184,730,810,,,730,810,,,,,EAE 141
19474,,,970,1080,,,970,1080,,,EAE 142
@,,,,,,,,,,,EAD 290
@,,,,,,,,,,,EAD 290C
@,,,,,,,,,,,EAD 298
@,,,,,,,,,,,EAD 299
19550,,,820,900,,,820,900,,,EBS 075
19550,,,,,850,1020,,,,,EBS 075
19551,,,820,900,,,820,900,,,EBS 075
19551,,,,,1320,770,,,,,EBS 075
@,,,,,,,,,,,EBS 090C
@,,,,,,,,,,,EBS 092
@,,,,,,,,,,,EBS 098
@,,,,,,,,,,,EBS 099
19668,790,840,,,790,840,,,790,840,EBS 130
19668,,,,,,,,,850,900,EBS 130
44976,,,,,,,730,900,,,EBS 135
44976,1380,740,,,1380,740,,,,,EBS 135
19671,,,910,1020,,,,,,,EBS 170B
@,,,,,,,,,,,EBS 170BL
@,,,,,,,,,1290,750,EBS 189A
@,540,620,,,540,620,,,,,EBS 189A
@,,,,,,,,,,,EBS 190C
@,,,,,,,,,,,EBS 192
@,,,,,,,,,,,EBS 197T
@,,,,,,,,,,,EBS 198
@,,,,,,,,,,,EBS 199
19846,,,,,,,,,660,710,EBS 290
@,,,,,,,,,,,EBS 290C
@,,,,,,,,,,,EBS 298
@,,,,,,,,,,,EBS 299
@,,,,,,,,,,,EBS 390
15096,,,,,,,,,,,BIM 088V
15097,,,,,,,,,,,BIM 088V
@,540,590,,,,,,,,,BIM 089C
@,,,,,,,,,,,BIM 099
15100,,,450,530,,,450,530,,,BIM 106
15100,,,,,480,530,,,,,BIM 106
15101,,,,,540,590,,,,,BIM 106
15101,,,450,530,,,450,530,,,BIM 106
15102,,,450,530,,,450,530,,,BIM 106
15102,,,,,850,900,,,,,BIM 106
44539,,,,,910,960,,,,,BIM 106
44539,,,450,530,,,450,530,,,BIM 106
44540,660,710,,,,,,,,,BIM 107
44540,,,,,,,540,710,,,BIM 107
44541,,,,,,,790,960,,,BIM 107
44541,660,710,,,,,,,,,BIM 107
44542,,,,,,,1030,1200,,,BIM 107
44542,660,710,,,,,,,,,BIM 107
44543,660,710,,,,,,,,,BIM 107
44543,,,,,,,,,540,710,BIM 107
44544,660,710,,,,,,,,,BIM 107
44544,,,,,,,,,790,960,BIM 107
44545,660,710,,,,,,,,,BIM 107
44545,,,,,,,,,1030,1200,BIM 107
44546,660,710,,,,,,,,,BIM 107
44546,1030,1200,,,,,,,,,BIM 107
15103,,,,,,,,,,,BIM 110A
15103,1030,1080,,,,,,,,,BIM 110A
15104,730,840,,,730,840,,,,,BIM 120
15105,,,1000,1080,,,1000,1080,,,BIM 141
15105,,,1090,1110,,,1090,1110,,,BIM 141
15107,,,730,840,,,730,840,,,BIM 145
15108,,,970,1050,,,970,1050,,,BIM 152
15108,,,1060,1080,,,1060,1080,,,BIM 152
15109,,,,,,,1150,1260,,,BIM 170
45246,,,,,1180,1200,,,,,BIM 172
45246,,,,,970,1170,,,,,BIM 172
@,,,600,710,,,600,710,,,BIM 189C
@,,,,,,,,,,,BIM 192
@,,,,,,,,,,,BIM 199
44315,,,730,840,,,730,840,,,BIM 210
45358,,,730,840,,,730,840,,,BIM 217
45274,,,600,710,,,600,710,,,BIM 233
45143,730,840,,,730,840,,,,,BIM 239
44312,600,710,,,600,710,,,,,BIM 273
15164,,,850,960,,,850,960,,,BIM 284
44314,790,900,,,790,900,,,,,BIM 286
15165,850,930,,,850,930,,,,,BIM 288
@,,,970,1080,,,970,1080,,,BIM 289A
15168,,,,,,,540,590,,,BIM 290
@,,,,,,,,,,,BIM 290C
@,,,,,,,,,,,BIM 299
@,,,,,,,,,,,BIM 396
19947,,,,,480,530,,,,,ECH 001
19947,910,960,,,,,,,,,ECH 001
19948,,,,,540,590,,,,,ECH 001
19948,910,960,,,,,,,,,ECH 001
19949,,,,,540,590,,,,,ECH 001
19949,910,960,,,,,,,,,ECH 001
19950,,,,,600,650,,,,,ECH 001
19950,910,960,,,,,,,,,ECH 001
19951,,,,,600,650,,,,,ECH 001
19951,910,960,,,,,,,,,ECH 001
19952,,,,,660,710,,,,,ECH 001
19952,910,960,,,,,,,,,ECH 001
19953,,,,,660,710,,,,,ECH 001
19953,910,960,,,,,,,,,ECH 001
19954,,,,,730,780,,,,,ECH 001
19954,910,960,,,,,,,,,ECH 001
19955,,,,,730,780,,,,,ECH 001
19955,910,960,,,,,,,,,ECH 001
19956,,,,,790,840,,,,,ECH 001
19956,910,960,,,,,,,,,ECH 001
19957,,,,,850,900,,,,,ECH 001
19957,910,960,,,,,,,,,ECH 001
19958,910,960,,,,,,,,,ECH 001
19958,,,,,910,960,,,,,ECH 001
19959,910,960,,,,,,,,,ECH 001
19959,,,,,970,1020,,,,,ECH 001
19960,910,960,,,,,,,,,ECH 001
19960,,,,,1090,1140,,,,,ECH 001
19964,,,,,600,650,,,,,ECH 005
19964,,,910,960,,,910,960,,,ECH 005
19965,,,,,600,650,,,,,ECH 005
19965,,,910,960,,,910,960,,,ECH 005
19966,,,,,660,710,,,,,ECH 005
19966,,,910,960,,,910,960,,,ECH 005
19967,,,910,960,,,910,960,,,ECH 005
19967,,,,,660,710,,,,,ECH 005
@,,,,,,,,,,,ECH 098
@,,,1090,1170,,,,,,,ECH 098
@,,,,,,,,,,,ECH 099
20001,540,590,540,590,540,590,540,590,,,ECH 141
20002,850,960,,,,,,,,,ECH 145A
